epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,1274.97,1.58293,1.79997,1.93767,0.44411,0.46745,0.38854,0.18903,1.93535,2.14485,2.39174,0.000665339,0.000665339,0.000665339
81,1290.64,1.5747,1.80961,1.94192,0.46863,0.43928,0.37955,0.19736,1.85599,2.17503,2.33152,0.000657963,0.000657963,0.000657963
82,1306.24,1.53884,1.79667,1.90615,0.52143,0.39598,0.38954,0.19877,1.88823,2.11646,2.37268,0.00065055,0.00065055,0.00065055
83,1321.75,1.56904,1.79157,1.93938,0.46309,0.44893,0.38461,0.1995,1.86032,2.17267,2.34101,0.000643101,0.000643101,0.000643101
84,1337.39,1.562,1.79036,1.92834,0.46951,0.43221,0.39217,0.19976,1.91655,2.14581,2.37172,0.000635617,0.000635617,0.000635617
85,1353.03,1.55063,1.78473,1.92388,0.51134,0.44397,0.39877,0.20014,1.88163,2.11556,2.35581,0.000628101,0.000628101,0.000628101
86,1368.81,1.54653,1.77249,1.91261,0.49922,0.44824,0.37868,0.19152,1.83695,2.13476,2.3119,0.000620555,0.000620555,0.000620555
87,1384.52,1.54355,1.78257,1.9119,0.43309,0.45244,0.38194,0.19267,1.86626,2.13581,2.35729,0.000612981,0.000612981,0.000612981
88,1400.12,1.51417,1.70762,1.9005,0.49433,0.39371,0.37389,0.19068,1.86768,2.20889,2.3398,0.00060538,0.00060538,0.00060538
89,1415.83,1.53717,1.75399,1.89872,0.42751,0.44286,0.37668,0.19613,1.84622,2.13271,2.31736,0.000597754,0.000597754,0.000597754
90,1431.54,1.55111,1.77231,1.91684,0.40921,0.47322,0.37889,0.18839,1.89737,2.1928,2.37663,0.000590105,0.000590105,0.000590105
91,1447.17,1.53663,1.74584,1.89684,0.49775,0.42046,0.40236,0.19932,1.86441,2.18648,2.33653,0.000582435,0.000582435,0.000582435
92,1462.79,1.52448,1.74217,1.90476,0.47254,0.43819,0.40277,0.2028,1.86588,2.10694,2.38084,0.000574746,0.000574746,0.000574746
93,1478.42,1.50042,1.72126,1.89161,0.50107,0.43606,0.39194,0.20549,1.85945,2.15557,2.34087,0.00056704,0.00056704,0.00056704
94,1493.98,1.5151,1.70596,1.89222,0.47371,0.41366,0.36094,0.18516,1.88575,2.13758,2.38454,0.000559318,0.000559318,0.000559318
95,1509.63,1.52614,1.72795,1.89302,0.46395,0.41579,0.37114,0.18859,1.86216,2.17769,2.34132,0.000551584,0.000551584,0.000551584
96,1525.25,1.54513,1.75434,1.91301,0.48577,0.4159,0.37694,0.19087,1.86918,2.15942,2.37247,0.000543837,0.000543837,0.000543837
97,1540.97,1.5146,1.70424,1.87687,0.43589,0.45338,0.38627,0.19536,1.88265,2.17473,2.34217,0.000536081,0.000536081,0.000536081
98,1556.72,1.5259,1.73044,1.89494,0.51415,0.45879,0.41557,0.21346,1.86389,2.08179,2.33717,0.000528318,0.000528318,0.000528318
99,1572.37,1.51422,1.67609,1.87269,0.46629,0.45139,0.39588,0.19722,1.86317,2.11982,2.32959,0.000520548,0.000520548,0.000520548
100,1588.06,1.52462,1.76768,1.88418,0.44716,0.46347,0.39346,0.19965,1.88523,2.11352,2.33798,0.000512775,0.000512775,0.000512775
101,1603.74,1.53182,1.73077,1.91068,0.47841,0.44115,0.38544,0.20006,1.87825,2.11087,2.35388,0.000505,0.000505,0.000505
102,1619.59,1.51696,1.72311,1.88499,0.51073,0.45041,0.40508,0.20527,1.85979,2.11046,2.34516,0.000497225,0.000497225,0.000497225
103,1635.1,1.5101,1.69291,1.88655,0.47203,0.45838,0.41636,0.2069,1.87774,2.10555,2.34023,0.000489452,0.000489452,0.000489452
104,1650.63,1.51623,1.72626,1.88251,0.48187,0.43996,0.3859,0.19868,1.89536,2.1193,2.38815,0.000481682,0.000481682,0.000481682
105,1666.3,1.49046,1.66125,1.87187,0.46406,0.4583,0.39848,0.20285,1.87326,2.12899,2.35222,0.000473919,0.000473919,0.000473919
106,1681.98,1.50294,1.68147,1.87908,0.4547,0.43151,0.37808,0.19119,1.9114,2.18168,2.39415,0.000466163,0.000466163,0.000466163
107,1697.57,1.51535,1.73436,1.88655,0.49869,0.46503,0.4203,0.21066,1.89564,2.10048,2.38954,0.000458416,0.000458416,0.000458416
108,1713.17,1.52892,1.75392,1.89615,0.44256,0.44683,0.38729,0.19326,1.88296,2.16153,2.36469,0.000450682,0.000450682,0.000450682
109,1728.88,1.46757,1.66943,1.85019,0.49865,0.43517,0.39419,0.20363,1.89055,2.11105,2.3881,0.00044296,0.00044296,0.00044296
110,1744.53,1.49931,1.73746,1.8949,0.48031,0.45923,0.41227,0.2112,1.85909,2.12384,2.3583,0.000435254,0.000435254,0.000435254
111,1760.19,1.48577,1.67454,1.86634,0.49965,0.43794,0.40664,0.20159,1.88595,2.12664,2.37489,0.000427565,0.000427565,0.000427565
112,1775.78,1.47703,1.66298,1.85215,0.40604,0.45569,0.39541,0.19999,1.87273,2.1356,2.33961,0.000419895,0.000419895,0.000419895
113,1791.43,1.49026,1.69718,1.87182,0.46721,0.43991,0.39883,0.20223,1.88666,2.14234,2.3812,0.000412246,0.000412246,0.000412246
114,1807.13,1.51583,1.72292,1.86577,0.44407,0.45173,0.3778,0.20124,1.88761,2.13406,2.3538,0.00040462,0.00040462,0.00040462
115,1822.76,1.47334,1.65942,1.85287,0.42733,0.4759,0.39087,0.19833,1.87387,2.1066,2.35181,0.000397019,0.000397019,0.000397019
116,1838.37,1.46096,1.64409,1.84877,0.45501,0.44224,0.39759,0.19991,1.89338,2.17788,2.361,0.000389445,0.000389445,0.000389445
117,1854.03,1.48342,1.69337,1.86206,0.45009,0.44242,0.37957,0.19581,1.83369,2.11358,2.32253,0.000381899,0.000381899,0.000381899
118,1869.69,1.50743,1.67329,1.86548,0.38581,0.44899,0.37429,0.18976,1.87238,2.15208,2.34861,0.000374383,0.000374383,0.000374383
119,1885.24,1.49346,1.66248,1.86422,0.47041,0.47383,0.40726,0.20162,1.90123,2.11996,2.37438,0.000366899,0.000366899,0.000366899
120,1900.82,1.4713,1.67923,1.86147,0.48912,0.45816,0.4117,0.20746,1.86312,2.09559,2.34214,0.00035945,0.00035945,0.00035945
121,1916.38,1.47609,1.65812,1.84824,0.49191,0.45554,0.38494,0.19451,1.88627,2.11243,2.36595,0.000352037,0.000352037,0.000352037
122,1932.15,1.51298,1.67588,1.86818,0.46645,0.43716,0.3879,0.19508,1.89682,2.11343,2.39232,0.000344661,0.000344661,0.000344661
123,1947.97,1.44187,1.62596,1.83762,0.46788,0.44926,0.39759,0.20115,1.89188,2.15047,2.38576,0.000337325,0.000337325,0.000337325
124,1963.61,1.4792,1.67043,1.85998,0.43682,0.47703,0.40949,0.20657,1.88341,2.09114,2.35865,0.00033003,0.00033003,0.00033003
125,1979.24,1.4507,1.60179,1.84679,0.43027,0.45254,0.37329,0.19004,1.89351,2.1417,2.37613,0.000322778,0.000322778,0.000322778
126,1995.05,1.47874,1.67103,1.85004,0.45715,0.45577,0.38761,0.19767,1.87412,2.13083,2.37064,0.000315572,0.000315572,0.000315572
127,2010.7,1.47249,1.63786,1.84536,0.42521,0.47488,0.40022,0.20159,1.87357,2.10679,2.3458,0.000308412,0.000308412,0.000308412
128,2026.34,1.46226,1.67455,1.83604,0.46046,0.47947,0.4027,0.20628,1.88168,2.08904,2.35359,0.0003013,0.0003013,0.0003013
